Greedy_RefOnly	Greedy_Nr	Greedy_NrEuk	MEM_RefOnly	MEM_Nr	MEM_NrEuk	averVal	COV	taxonomy
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Eukaryota__Amoebozoa__Archamoebae__Entamoebidae__Entamoeba__Entamoeba__invadens__Entamoeba__invadens__IP1
0	0	0	12	0	0	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Tissierellia__Tissierellales__Peptoniphilaceae__Peptoniphilus__Peptoniphilus__sp.__ING2-D1G
0	0	0	12	0	0	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micromonosporales__Micromonosporaceae__Salinispora__Salinispora__arenicola__Salinispora__arenicola__CNS-205
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Eukaryota__Stramenopiles__Bacillariophyta
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptosporangiales__Nocardiopsaceae__Nocardiopsis__Nocardiopsis__gilva
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Clostridiaceae__Clostridium__Clostridium__saccharoperbutylacetonicum
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota__Agaricomycotina__Agaricomycetes__Agaricomycetidae__Boletales__Coniophorineae__Serpulaceae__Serpula__Serpula__lacrymans__Serpula__lacrymans__var.__lacrymans
0	0	12	0	0	0	2	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Saccharomycotina__Saccharomycetes__Saccharomycetales__Saccharomycetaceae__Zygosaccharomyces__Zygosaccharomyces__rouxii
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__aidingensis
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota__Agaricomycotina__Agaricomycetes__Agaricomycetidae__Agaricales__Marasmiaceae__mitosporic__Marasmiaceae__Moniliophthora__Moniliophthora__roreri
0	0	12	0	0	0	2	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__Taphrinomycotina__Pneumocystidomycetes__Pneumocystidales__Pneumocystidaceae__Pneumocystis__Pneumocystis__jirovecii__Pneumocystis__jirovecii__RU7
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Chlorobi__Chlorobia__Chlorobiales__Chlorobiaceae__Chlorobaculum__Chlorobaculum__parvum__Chlorobaculum__parvum__NCIB__8327
0	0	0	12	0	0	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Alteromonadales__Shewanellaceae__Shewanella__Shewanella__denitrificans__Shewanella__denitrificans__OS217
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptosporangiales__Thermomonosporaceae__Actinomadura__Actinomadura__formosensis
0	0	0	12	0	0	2	2.44949	root__cellular__organisms__Archaea__Euryarchaeota__Methanomicrobia__Methanomicrobiales__Methanomicrobiaceae__Methanolacinia__Methanolacinia__petrolearia__Methanolacinia__petrolearia__DSM__11571
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Pseudomonadaceae__Pseudomonas__Pseudomonas__putida__group__Pseudomonas__oryzihabitans
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Alteromonadales__Shewanellaceae__Shewanella__Shewanella__frigidimarina__Shewanella__frigidimarina__NCIMB__400
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Mycobacteriaceae__Mycobacterium__Mycobacterium__sp.__NE-TNMC-100812
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Symbiobacteriaceae__Symbiobacterium__Symbiobacterium__thermophilum
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Dermacoccaceae__Dermacoccus__Dermacoccus__nishinomiyaensis
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Eukaryota__Euglenozoa__Kinetoplastida__Trypanosomatidae
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Oceanospirillales__Alcanivoracaceae__Alcanivorax__Alcanivorax__xenomutans
0	0	0	12	0	0	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Clostridiaceae__Clostridium__Clostridium__pasteurianum__Clostridium__pasteurianum__BC1
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Synechococcales__Synechococcaceae__Synechococcus__Synechococcus__sp.__JA-3-3Ab
0	0	0	12	0	0	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__sp.__SAT1
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Mesorhizobium__Mesorhizobium__sp.__SCN__65-20
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Propionibacteriales__Nocardioidaceae__Actinopolymorpha__Actinopolymorpha__alba
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Xanthomonadales__Xanthomonadaceae__Lysobacter__Lysobacter__enzymogenes
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Bdellovibrionales__Bdellovibrionaceae__Bdellovibrio__Bdellovibrio__bacteriovorus__Bdellovibrio__bacteriovorus__str.__Tiberius
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Orbales__Orbaceae__Gilliamella__Gilliamella__apicola
0	0	0	12	0	0	2	2.44949	root__cellular__organisms__Bacteria__Spirochaetes__Spirochaetia__Spirochaetales__Spirochaetaceae__Sphaerochaeta__Sphaerochaeta__coccoides__Sphaerochaeta__coccoides__DSM__17374
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Nitrosomonadales__Nitrosomonadaceae__Nitrosospira__Nitrosospira__sp.__Nsp14
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Acetobacteraceae__Acidomonas__Acidomonas__methanolica
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Archaea__Euryarchaeota__Methanobacteria__Methanobacteriales__Methanobacteriaceae__Methanobacterium
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Paraburkholderia__Paraburkholderia__ribeironis
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Hyphomonadaceae__Oceanicaulis__Oceanicaulis__sp.__HTCC2633
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Cellvibrionales__Spongiibacteraceae__Spongiibacter__Spongiibacter__tropicus
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Oceanospirillales__Alcanivoracaceae__Alcanivorax__Alcanivorax__dieselolei__Alcanivorax__dieselolei__B5
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Halanaerobiales__Halanaerobiaceae__Halanaerobium__Halanaerobium__hydrogeniformans
12	0	0	0	0	0	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Oscillatoriophycideae__Chroococcales__Cyanobacteriaceae__Cyanobacterium__Cyanobacterium__aponinum__Cyanobacterium__aponinum__PCC__10605
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Pseudomonadaceae__Pseudomonas__Pseudomonas__sp.__Leaf127
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Paenibacillaceae__Paenibacillus__Paenibacillus__macquariensis
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Saccharomycotina__Saccharomycetes__Saccharomycetales__Saccharomycetaceae__Eremothecium__Eremothecium__sinecaudum
0	0	0	12	0	0	2	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Bacillaceae__Bacillus__Bacillus__endophyticus
0	0	0	0	0	12	2	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__Eurotiomycetes__Eurotiomycetidae__Eurotiales__Aspergillaceae__Aspergillus__Aspergillus__wentii__Aspergillus__wentii__DTO__134E9
0	0	0	12	0	0	2	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Erwiniaceae__Pantoea__Pantoea__sp.__PSNIH1
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Acetobacteraceae__Acidiphilium__Acidiphilium__sp.__PM
11	0	0	0	0	0	1.83333	2.44949	root__cellular__organisms__Archaea__Euryarchaeota__Thermoplasmata__Methanomassiliicoccales__Methanomassiliicoccaceae__Methanomassiliicoccus__Candidatus__Methanomassiliicoccus__intestinalis__Candidatus__Methanomassiliicoccus__intestinalis__Issoire-Mx1
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__sparsogenes
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Pseudomonadaceae__Pseudomonas__Pseudomonas__fluorescens__group__Pseudomonas__fluorescens__Pseudomonas__fluorescens__NCIMB__11764
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Pseudonocardiales__Pseudonocardiaceae__Amycolatopsis__Amycolatopsis__balhimycina
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__sordariomyceta__Sordariomycetes__Hypocreomycetidae__Hypocreales__Ophiocordycipitaceae__Tolypocladium__Tolypocladium__ophioglossoides__Tolypocladium__ophioglossoides__CBS__100239
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Eukaryota__Alveolata__Apicomplexa__Conoidasida__Coccidia__Eucoccidiorida__Eimeriorina__Eimeriidae__Eimeria__Eimeria__mitis
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidia__Bacteroidales__Odoribacteraceae__Butyricimonas
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Burkholderia__Burkholderia__sp.__E7m39
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Epsilonproteobacteria
11	0	0	0	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Thiotrichales__Francisellaceae__Allofrancisella__Allofrancisella__guangzhouensis
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota__Agaricomycotina__Agaricomycetes__Agaricomycetes__incertae__sedis__Polyporales__Coriolaceae__Daedalea__Daedalea__quercina__Daedalea__quercina__L-15889
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__noursei__Streptomyces__noursei__ATCC__11455
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__scabiei
11	0	0	0	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Moraxellaceae__Moraxella__Moraxella__catarrhalis
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Mycobacteriaceae__Mycobacterium__Mycobacterium__iranicum
11	0	0	0	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidetes__Order__II.__Incertae__sedis__Rhodothermaceae__Rhodothermus__Rhodothermus__marinus__Rhodothermus__marinus__SG0.5JP17-172
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__PVC__group__Chlamydiae__Chlamydiia__Parachlamydiales__Parachlamydiaceae
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Desulfovibrionales__Desulfovibrionaceae__Desulfovibrio__Desulfovibrio__magneticus
11	0	0	0	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Alteromonadales__Pseudoalteromonadaceae__Pseudoalteromonas__Pseudoalteromonas__translucida__Pseudoalteromonas__translucida__KMM__520
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Lachnospiraceae__Blautia__Blautia__sp.__YL58
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptosporangiales
11	0	0	0	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pasteurellales__Pasteurellaceae__Haemophilus__[Haemophilus]__parasuis
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Planococcaceae__Sporosarcina__Sporosarcina__psychrophila
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Thiotrichales__Francisellaceae
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Hyphomonadaceae__Henriciella__Henriciella__sp.__LA220
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota__Agaricomycotina__Agaricomycetes__Agaricomycetes__incertae__sedis__Polyporales__Polyporaceae__Pycnoporus__Pycnoporus__coccineus__Pycnoporus__coccineus__BRFM310
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Cellulomonadaceae__Cellulomonas__Cellulomonas__marina
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Cellvibrionales__Cellvibrionaceae__Marinimicrobium__Marinimicrobium__agarilyticum
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Synechococcales__Prochloraceae__Prochlorococcus
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__sordariomyceta__Sordariomycetes__Hypocreomycetidae__Hypocreales__Nectriaceae__Fusarium
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptosporangiales__Streptosporangiaceae__Nonomuraea
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Candidatus__Aminicenantes__unclassified__Aminicenantes__Candidatus__Aminicenantes__bacterium__RBG_13_63_10
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Micrococcaceae__Renibacterium__Renibacterium__salmoninarum__Renibacterium__salmoninarum__ATCC__33209
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Nakamurellales__Nakamurellaceae__Nakamurella__Nakamurella__panacisegetis
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__viridochromogenes
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Jiangellales__Jiangellaceae__Jiangella
11	0	0	0	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Aquificae__Aquificae__Aquificales__Aquificaceae__Hydrogenobacter__Hydrogenobacter__thermophilus__Hydrogenobacter__thermophilus__TK-6
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Cellulomonadaceae__Cellulomonas__Cellulomonas__sp.__73-145
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Xanthomonadales__Xanthomonadaceae__Xanthomonas__Xanthomonas__oryzae
11	0	0	0	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Planococcaceae__Planococcus__Planococcus__maritimus
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Pseudonocardiales__Pseudonocardiaceae__Pseudonocardia__Pseudonocardia__ammonioxydans
11	0	0	0	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Pseudomonadaceae__Pseudomonas__Pseudomonas__fluorescens__group__Pseudomonas__veronii
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptosporangiales__Streptosporangiaceae__Microbispora__Microbispora__sp.__ATCC__PTA-5024
11	0	0	0	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Paenibacillaceae__Paenibacillus__Paenibacillus__riograndensis__Paenibacillus__riograndensis__SBR5
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Archaea__Euryarchaeota__Methanomicrobia__Methanomicrobiales__Methanospirillaceae__Methanospirillum__Methanospirillum__hungatei__Methanospirillum__hungatei__JF-1
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Synechococcales__Chamaesiphonaceae__Chamaesiphon__Chamaesiphon__minutus
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Pseudonocardiales__Pseudonocardiaceae__Amycolatopsis__Amycolatopsis__tolypomycina
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Geodermatophilales__Geodermatophilaceae__Modestobacter__Modestobacter__sp.__DSM__44400
0	0	0	11	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Legionellales__Coxiellaceae
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__Eurotiomycetes__Eurotiomycetidae__Eurotiales__Aspergillaceae__Aspergillus__Aspergillus__clavatus__Aspergillus__clavatus__NRRL__1
11	0	0	0	0	0	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Micrococcaceae__Pseudarthrobacter__Pseudarthrobacter__chlorophenolicus__Pseudarthrobacter__chlorophenolicus__A6
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__paucisporeus
0	0	0	0	0	11	1.83333	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__Eurotiomycetes__Eurotiomycetidae__Eurotiales
